Day, Time, Moisture 1, Moisture 2, Moisture 3, Moisture 4, Moisture 5, Moisture 6, Moisture 7, Moisture 8, Moisture 9, Moisture 10, 
2026-3-14, 16-50-43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 16-51-34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 16-52-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 16-53-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 16-54-5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 16-54-55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 16-55-45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 16-56-36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 16-57-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 16-58-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 16-59-7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 16-59-57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-0-47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-1-38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-2-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-3-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-4-9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-4-59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-5-49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-6-40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-7-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-8-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-9-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-10-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-10-51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-11-42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-12-32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-13-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-14-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-15-3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-15-54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-16-44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-17-34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-18-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-19-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-20-5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-20-56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-21-46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-22-36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-23-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-24-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-25-7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-25-58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-26-48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-27-38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-28-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-29-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-30-9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-31-0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-31-50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-32-40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-33-31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-34-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-35-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-36-2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-36-52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-37-42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-38-33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-39-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-40-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-41-4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-41-54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-42-45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-43-35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-44-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-45-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-46-6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-46-56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-47-47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-48-37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-49-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-50-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-51-8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-51-58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-52-49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-53-39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-54-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-55-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-56-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-57-0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-57-51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-58-41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 17-59-31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-0-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-1-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-2-2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-2-53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-3-43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-4-34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-5-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-6-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-7-5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-7-55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-8-45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-9-36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-10-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-11-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-12-7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-12-57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-13-47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-14-38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-15-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-16-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-17-9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-17-59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-18-49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-19-40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-20-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-21-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-22-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-23-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-23-51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-24-42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-25-32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-26-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-27-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-28-3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-28-54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-29-44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-30-34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-31-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-32-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-33-5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-33-56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-34-46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-35-36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-36-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-37-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-38-7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-38-58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-39-48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-40-38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-41-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-42-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-43-9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-44-0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-44-50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-45-40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-46-31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-47-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-48-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-49-2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-49-52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-50-43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-51-33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-52-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-53-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-54-4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-54-54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-55-45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-56-35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-57-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-58-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-59-6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 18-59-56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-0-47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-1-37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-2-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-3-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-4-8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-4-58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-5-49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-6-39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-7-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-8-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-9-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-10-0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-10-51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-11-41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-12-31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-13-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-14-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-15-3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-15-53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-16-43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-17-34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-18-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-19-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-20-5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-20-55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-21-45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-22-36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-23-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-24-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-25-7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-25-57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-26-47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-27-38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-28-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-29-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-30-9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-30-59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-31-49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-32-40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-33-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-34-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-35-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-36-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-36-52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-37-42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-38-32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-39-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-40-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-41-3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-41-54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-42-44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-43-34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-44-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-45-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-46-5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-46-56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-47-46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-48-36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-49-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-50-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-51-7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-51-58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-52-48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-53-38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-54-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-55-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-56-9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-57-0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-57-50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-58-41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 19-59-31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-0-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-1-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-2-2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-2-52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-3-43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-4-33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-5-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-6-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-7-4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-7-54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-8-45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-9-35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-10-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-11-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-12-6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-12-56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-13-47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-14-37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-15-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-16-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-17-8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-17-58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-18-49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-19-39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-20-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-21-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-22-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-23-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-23-51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-24-41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-25-32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-26-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-27-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-28-3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-28-53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-29-43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-30-34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-31-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-32-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-33-5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-33-55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-34-45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-35-36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-36-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-37-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-38-7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-38-57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-39-47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-40-38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-41-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-42-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-43-9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-43-59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-44-50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-45-40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-46-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-47-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-48-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-49-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-49-52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-50-42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-51-32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-52-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-53-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-54-3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-54-54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-55-44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-56-34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-57-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-58-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-59-5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 20-59-56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 21-0-46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 21-1-36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 21-2-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2026-3-14, 21-3-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
